Admin_name,Full_id,Admin_id,2009,1999,1989
Prazeres,10302110626,110626,0,0,0
Sacramento,10302110627,110627,0,0,0
Santa Catarina,10302110628,110628,0,0,0
Santa Engrácia,10302110629,110629,0,0,0
Santa Isabel,10302110630,110630,0,0,0
Santa Justa,10302110631,110631,0,0,0
Santa Maria de Belém,10302110632,110632,0,0,0
Santa Maria dos Olivais,10302110633,110633,0,0,0
Santiago,10302110634,110634,0,0,0
Santo Condestável,10302110635,110635,0,0,0
Santo Estêvão,10302110636,110636,0,0,0
Santos-o-Velho,10302110637,110637,0,0,0
São Cristóvão e São Lourenço,10302110638,110638,0,0,0
São Domingos de Benfica,10302110639,110639,0,0,0
São Francisco Xavier,10302110640,110640,0,0,0
São João,10302110641,110641,0,0,0
São João de Brito,10302110642,110642,0,0,0
São João de Deus,10302110643,110643,0,0,0
São Jorge de Arroios,10302110644,110644,0,0,0
São José,10302110645,110645,0,0,0
São Mamede,10302110646,110646,0,0,0
São Miguel,10302110647,110647,0,0,0
São Nicolau,10302110648,110648,0,0,0
São Paulo,10302110649,110649,0,0,0
São Sebastião da Pedreira,10302110650,110650,0,0,0
São Vicente de Fora,10302110651,110651,0,0,0
Sé,10302110652,110652,0,0,0
Socorro,10302110653,110653,0,0,0
Loures,103021107,021107,463,629,656
Apelação,10302110701,110701,4,8,5
Bucelas,10302110702,110702,133,184,125
Camarate,10302110703,110703,2,5,16
Caneças,10302110704,110704,0,0,21
Fanhões,10302110705,110705,34,39,33
Frielas,10302110706,110706,5,19,18
Loures,10302110707,110707,164,224,235
Lousa,10302110708,110708,54,77,80
Moscavide,10302110709,110709,0,1,2
Odivelas (Lumiar e Carnide),10302110710,110710,0,0,12
Póvoa de Santo Adrião,10302110711,110711,0,0,3
Sacavém,10302110712,110712,2,0,1
Santa Iria de Azoia,10302110713,110713,1,1,4
Santo Antão do Tojal,10302110714,110714,31,42,63
São João da Talha,10302110715,110715,2,2,2
São Julião do Tojal,10302110716,110716,25,19,30
Unhos,10302110717,110717,3,7,5
Pontinha,10302110718,110718,0,0,1
Portela,10302110719,110719,1,0,0
Ramada,10302110721,110721,0,0,0
Famões,10302110720,110720,0,0,0
Bobadela,10302110722,110722,0,0,0
Prior Velho,10302110723,110723,0,0,0
Santo António dos Cavaleiros,10302110724,110724,2,1,0
Olival Basto,10302110725,110725,0,0,0
Odivelas,103021116,021116,12,28,0
Caneças,10302111601,111601,0,13,0
Famões,10302111602,111602,0,5,0
Odivelas,10302111603,111603,0,3,0
Olival Basto,10302111604,111604,0,3,0
Pontinha,10302111605,111605,0,1,0
Póvoa de Santo Adrião,10302111606,111606,0,0,0
Ramada,10302111607,111607,0,3,0
Oeiras,103021110,021110,9,21,33
Barcarena,10302111002,111002,0,10,8
Carnaxide,10302111003,111003,0,1,4
Oeiras e São Julião da Barra,10302111004,111004,0,4,14
Paço de Arcos,10302111005,111005,0,3,7
Algés,10302111006,111006,0,0,0
Cruz Quebrada-Dafundo,10302111007,111007,0,0,0
Linda-a-Velha,10302111008,111008,0,0,0
Porto Salvo,10302111009,111009,0,3,0
Queijas,10302111010,111010,0,0,0
Caxias,10302111011,111011,0,0,0
Sintra,103021111,021111,642,1174,1397
Agualva-Cacém,10302111101,111101,0,1,10
Algueirão-Mem Martins,10302111102,111102,10,24,28
Almargem do Bispo,10302111103,111103,146,290,279
Belas,10302111104,111104,4,12,14
Colares,10302111105,111105,38,123,111
Montelavar,10302111106,111106,14,20,25
Queluz,10302111107,111107,0,3,6
Rio de Mouro,10302111108,111108,15,22,33
Sintra (Santa Maria e São Miguel),10302111109,111109,13,19,24
São João das Lampas,10302111110,111110,303,487,612
Sintra (São Martinho),10302111111,111111,21,62,107
Sintra (São Pedro de Penaferrim),10302111112,111112,13,18,19
Terrugem,10302111113,111113,46,64,102
Pêro Pinheiro,10302111114,111114,16,27,27
Casal de Cambra,10302111115,111115,1,2,0
Massamá,10302111116,111116,0,0,0
Monte Abraão,10302111117,111117,0,0,0
Agualva,10302111118,111118,1,0,0
Cacém,10302111119,111119,1,0,0
Mira-Sintra,10302111120,111120,0,0,0
São Marcos,10302111121,111121,0,0,0
Vila Franca de Xira,103021114,021114,339,500,857
Alhandra,10302111401,111401,0,0,4
Alverca do Ribatejo,10302111402,111402,26,33,72
Cachoeiras,10302111403,111403,46,62,56
Calhandriz,10302111404,111404,52,83,60
Castanheira do Ribatejo,10302111405,111405,17,24,55
Póvoa de Santa Iria,10302111406,111406,1,0,0
São João dos Montes,10302111407,111407,73,139,132
Vialonga,10302111408,111408,14,35,28
Vila Franca de Xira,10302111409,111409,109,120,446
Sobralinho,10302111410,111410,1,3,4
Forte da Casa,10302111411,111411,0,1,0
Península de Setúbal,10303,10303,2180,2909,2792
Alcochete,103031502,031502,101,156,160
Alcochete,10303150201,150201,65,108,116
Samouco,10303150202,150202,8,10,11
São Francisco,10303150203,150203,28,38,33
Almada,103031503,031503,63,74,57
Almada,10303150301,150301,0,0,1
Caparica,10303150302,150302,11,12,12
Costa da Caparica,10303150303,150303,41,37,20
Cova da Piedade,10303150304,150304,0,0,2
Trafaria,10303150305,150305,2,5,5
Cacilhas,10303150306,150306,0,0,0
Pragal,10303150307,150307,0,1,1
Sobreda,10303150308,150308,4,6,4
Charneca de Caparica,10303150309,150309,4,11,9
Laranjeiro,10303150310,150310,0,2,3
Feijó,10303150311,150311,1,0,0
Barreiro,103031504,031504,19,59,77
Barreiro,10303150401,150401,1,1,2
Lavradio,10303150402,150402,0,0,0
Palhais,10303150403,150403,1,4,2
Santo André,10303150404,150404,3,2,3
Verderena,10303150405,150405,0,0,0
Alto do Seixalinho,10303150406,150406,0,0,0
Santo António da Charneca,10303150407,150407,14,47,61
Coina,10303150408,150408,0,5,9
Moita,103031506,031506,144,191,168
Alhos Vedros,10303150601,150601,53,63,53
Baixa da Banheira,10303150602,150602,1,0,0
Moita,10303150603,150603,86,124,113
Gaio-Rosário,10303150604,150604,1,1,1
Sarilhos Pequenos,10303150605,150605,3,2,0
Vale da Amoreira,10303150606,150606,0,1,1
Montijo,103031507,031507,424,673,545
Canha,10303150701,150701,112,152,101
Montijo,10303150702,150702,17,36,61
Santo Isidro de Pegões,10303150703,150703,127,207,170
Sarilhos Grandes,10303150704,150704,31,52,45
Alto-Estanqueiro-Jardia,10303150705,150705,47,55,44
Pegões,10303150706,150706,76,150,105
Atalaia,10303150707,150707,14,20,19
Afonsoeiro,10303150708,150708,0,1,0
Palmela,103031508,031508,1050,1159,1009
Marateca,10303150801,150801,202,174,132
Palmela,10303150802,150802,265,292,311
Pinhal Novo,10303150803,150803,149,208,170
Quinta do Anjo,10303150804,150804,92,141,156
Poceirão,10303150805,150805,342,344,240
Seixal,103031510,031510,41,58,90
Aldeia de Paio Pires,10303151001,151001,2,6,13
Amora,10303151002,151002,11,9,27
Arrentela,10303151003,151003,7,13,44
Seixal,10303151004,151004,1,0,1
Corroios,10303151005,151005,4,7,5
Fernão Ferro,10303151006,151006,16,23,0
Sesimbra,103031511,031511,141,227,224
Sesimbra (Castelo),10303151101,151101,140,224,223
Sesimbra (Santiago),10303151102,151102,0,2,1
Quinta do Conde,10303151103,151103,1,1,0
Setúbal,103031512,031512,197,312,462
Setúbal (Nossa Senhora da Anunciada),10303151201,151201,22,30,40
Setúbal (Santa Maria da Graça),10303151202,151202,1,0,2
Setúbal (São Julião),10303151203,151203,4,7,8
São Lourenço,10303151204,151204,51,63,59
Setúbal (São Sebastião),10303151205,151205,17,18,58
São Simão,10303151206,151206,30,40,52
Gâmbia-Pontes-Alto da Guerra,10303151207,151207,52,115,151
Sado,10303151208,151208,20,39,92
Médio Tejo,10304,10304,6649,7866,7246
Abrantes,103041401,041401,786,1048,724
Aldeia do Mato,10304140101,140101,26,38,25
Alferrarede,10304140102,140102,44,73,38
Alvega,10304140103,140103,91,85,51
Bemposta,10304140104,140104,52,77,64
Martinchel,10304140105,140105,58,100,59
Mouriscas,10304140106,140106,165,155,100
Pego,10304140107,140107,59,69,37
Rio de Moinhos,10304140108,140108,12,18,23
Rossio ao Sul do Tejo,10304140109,140109,8,17,17
São Facundo,10304140110,140110,74,64,42
Abrantes (São João),10304140111,140111,5,11,4
São Miguel do Rio Torto,10304140112,140112,27,67,43
Abrantes (São Vicente),10304140113,140113,45,78,39
Souto,10304140114,140114,12,22,23
Tramagal,10304140115,140115,39,40,28
Vale das Mós,10304140116,140116,15,24,25
Concavada,10304140117,140117,11,10,8
Fontes,10304140118,140118,31,62,69
Carvalhal,10304140119,140119,12,38,29
Alcanena,103041402,041402,328,329,187
Alcanena,10304140201,140201,36,35,38
Bugalhos,10304140202,140202,78,47,30
Espinheiro,10304140203,140203,17,28,9
Louriceira,10304140204,140204,21,37,15
Malhou,10304140205,140205,68,76,21
Minde,10304140206,140206,22,21,14
Moitas Venda,10304140207,140207,13,12,9
Monsanto,10304140208,140208,20,24,12
Serra de Santo António,10304140209,140209,42,43,35
Vila Moreira,10304140210,140210,11,6,4
Constância,103041408,041408,54,58,32
Constância,10304140801,140801,10,10,7
Montalvo,10304140802,140802,9,19,10
Santa Margarida da Coutada,10304140803,140803,35,29,15
Entroncamento,103041410,041410,28,29,27
Entroncamento,10304141001,141001,21,29,27
Nossa Senhora de Fátima,10304141002,141002,7,0,0
Ferreira do Zêzere,103041411,041411,747,915,828
Águas Belas,10304141101,141101,72,74,62
Areias,10304141102,141102,190,252,223
Beco,10304141103,141103,70,103,84
Chãos,10304141104,141104,103,120,126
Dornes,10304141105,141105,73,74,70
Ferreira do Zêzere,10304141106,141106,64,85,80
Igreja Nova do Sobral,10304141107,141107,66,79,92
Paio Mendes,10304141108,141108,53,62,39
Pias,10304141109,141109,56,66,52
Ourém,103041421,041421,1757,2394,2447
Alburitel,10304142101,142101,95,139,162
Atouguia,10304142102,142102,79,99,169
Casal dos Bernardos,10304142103,142103,69,128,120
Caxarias,10304142104,142104,100,144,147
Espite,10304142105,142105,26,41,41
Fátima,10304142106,142106,113,148,134
Formigais,10304142107,142107,31,63,53
Freixianda,10304142108,142108,140,214,269
Gondemaria,10304142109,142109,65,73,85
Olival,10304142110,142110,114,130,109
Nossa Senhora das Misericórdias,10304142111,142111,225,382,317
Rio de Couros,10304142112,142112,177,232,261
Seiça,10304142113,142113,177,182,236
Urqueira,10304142114,142114,65,83,82
Nossa Senhora da Piedade,10304142115,142115,135,172,155
Matas,10304142116,142116,72,66,63
Cercal,10304142117,142117,33,47,44
Ribeira do Fárrio,10304142118,142118,41,51,0
Sardoal,103041417,041417,298,312,146
Alcaravela,10304141701,141701,65,89,52
Santiago de Montalegre,10304141702,141702,24,35,18
Sardoal,10304141703,141703,158,155,72
Valhascos,10304141704,141704,51,33,4
Tomar,103041418,041418,1448,1590,1721
Alviobeira,10304141801,141801,65,90,103
Asseiceira,10304141802,141802,64,91,74
Beselga,10304141803,141803,78,90,78
Carregueiros,10304141804,141804,36,68,55
Casais,10304141805,141805,183,195,321
Junceira,10304141806,141806,52,87,42
Madalena,10304141807,141807,148,157,144
Olalhas,10304141808,141808,113,169,137
Paialvo,10304141809,141809,138,119,83
Pedreira,10304141810,141810,17,12,12
Santa Maria dos Olivais,10304141811,141811,95,67,130
Tomar (São João Baptista),10304141812,141812,81,59,65
São Pedro de Tomar,10304141813,141813,125,91,88
Sabacheira,10304141814,141814,110,104,102
Serra,10304141815,141815,77,102,152
Além da Ribeira,10304141816,141816,66,89,135
Torres Novas,103041419,041419,1156,1149,1066
Alcorochel,10304141901,141901,62,58,40
Assentiz,10304141902,141902,156,152,151
Brogueira,10304141903,141903,74,67,56
Chancelaria,10304141904,141904,182,211,173
Lapas,10304141905,141905,18,29,40
Olaia,10304141906,141906,83,90,91
Paço,10304141907,141907,52,43,34
Parceiros de Igreja,10304141908,141908,83,75,58
Pedrógão,10304141909,141909,131,90,87
Riachos,10304141910,141910,37,60,79
Ribeira Branca,10304141911,141911,34,44,47
Torres Novas (Salvador),10304141912,141912,56,49,52
Torres Novas (Santa Maria),10304141913,141913,100,85,81
Torres Novas (Santiago),10304141914,141914,22,39,23
Torres Novas (São Pedro),10304141915,141915,40,38,37
Zibreira,10304141916,141916,21,19,17
Meia Via,10304141917,141917,5,0,0
Vila Nova da Barquinha,103041420,041420,47,42,68
Atalaia,10304142001,142001,8,9,14
Praia do Ribatejo,10304142002,142002,21,13,35
Tancos,10304142003,142003,3,3,1
Vila Nova da Barquinha,10304142004,142004,5,8,7
Moita do Norte,10304142005,142005,10,9,11
Lezíria do Tejo,10305,10305,6906,8428,7841
Almeirim,103051403,051403,837,923,1010
Almeirim,10305140301,140301,260,280,479
Benfica do Ribatejo,10305140302,140302,179,223,169
Fazendas de Almeirim,10305140303,140303,378,392,335
Raposa,10305140304,140304,20,28,27
Alpiarça,103051404,051404,424,534,455
Alpiarça,10305140401,140401,424,534,455
Azambuja,103051103,051103,624,832,731
Alcoentre,10305110301,110301,126,226,158
Aveiras de Baixo,10305110302,110302,35,56,48
Aveiras de Cima,10305110303,110303,134,158,120
Azambuja,10305110304,110304,113,134,163
Manique do Intendente,10305110305,110305,96,105,99
Vale do Paraíso,10305110306,110306,26,23,18
Vila Nova da Rainha,10305110307,110307,8,14,13
Vila Nova de São Pedro,10305110308,110308,58,73,51
Maçussa,10305110309,110309,28,43,61
Benavente,103051405,051405,308,439,500
Benavente,10305140501,140501,154,195,230
Samora Correia,10305140502,140502,85,153,176
Santo Estêvão,10305140503,140503,52,73,64
Barrosa,10305140504,140504,17,18,30
Cartaxo,103051406,051406,450,625,635
Cartaxo,10305140601,140601,46,75,86
Ereira,10305140602,140602,40,54,45
Lapa,10305140603,140603,47,57,75
Pontével,10305140604,140604,122,190,176
Valada,10305140605,140605,60,67,74
Vale da Pinta,10305140606,140606,22,36,22
Vila Chã de Ourique,10305140607,140607,86,99,122
Vale da Pedra,10305140608,140608,27,47,35
Chamusca,103051407,051407,397,432,479
Chamusca,10305140701,140701,69,88,88
Chouto,10305140702,140702,45,39,48
Pinheiro Grande,10305140703,140703,38,47,64
Ulme,10305140704,140704,38,35,34
Vale de Cavalos,10305140705,140705,44,47,78
Parreira,10305140706,140706,49,56,45
Carregueira,10305140707,140707,114,120,122
Coruche,103051409,051409,743,888,738
Coruche,10305140901,140901,123,187,193
Couço,10305140902,140902,90,110,92
São José da Lamarosa,10305140903,140903,163,168,105
Fajarda,10305140904,140904,77,76,63
Branca,10305140905,140905,112,109,87
Erra,10305140906,140906,86,111,97
Biscainho,10305140907,140907,43,55,46
Santana do Mato,10305140908,140908,49,72,55
Golegã,103051412,051412,154,189,235
Azinhaga,10305141201,141201,58,62,70
Golegã,10305141202,141202,96,127,165
Rio Maior,103051414,051414,739,1022,895
Alcobertas,10305141401,141401,132,168,156
Arrouquelas,10305141402,141402,52,59,43
Arruda dos Pisões,10305141403,141403,17,36,23
Azambujeira,10305141404,141404,35,58,51
Fráguas,10305141405,141405,74,96,61
Marmeleira,10305141406,141406,18,20,41
Outeiro da Cortiçada,10305141407,141407,45,70,51
Rio Maior,10305141408,141408,193,298,269
São João da Ribeira,10305141409,141409,51,56,43
Asseiceira,10305141410,141410,22,33,34
São Sebastião,10305141411,141411,32,39,58
Ribeira de São João,10305141412,141412,17,29,29
Malaqueijo,10305141413,141413,26,33,36
Assentiz,10305141414,141414,25,27,0
Salvaterra de Magos,103051415,051415,418,534,485
Glória do Ribatejo,10305141501,141501,93,63,69
Marinhais,10305141502,141502,91,111,103
Muge,10305141503,141503,24,49,43
Salvaterra de Magos,10305141504,141504,58,85,74
Foros de Salvaterra,10305141505,141505,124,193,179
Granho,10305141506,141506,28,33,17
Santarém,103051416,051416,1812,2010,1678
Abitureiras,10305141601,141601,71,76,47
Abrã,10305141602,141602,46,48,69
Achete,10305141603,141603,159,170,155
Alcanede,10305141604,141604,260,298,257
Alcanhões,10305141605,141605,33,61,48
Almoster,10305141606,141606,149,124,113
Amiais de Baixo,10305141607,141607,5,7,20
Arneiro das Milhariças,10305141608,141608,41,58,31
Azoia de Baixo,10305141609,141609,15,18,12
Azoia de Cima,10305141610,141610,43,52,49
Casével,10305141611,141611,97,113,82
Santarém (Marvila),10305141612,141612,52,65,50
Moçarria,10305141613,141613,68,50,32
Pernes,10305141614,141614,49,37,29
Pombalinho,10305141615,141615,23,21,42
Póvoa da Isenta,10305141616,141616,62,68,46
Póvoa de Santarém,10305141617,141617,16,21,19
Romeira,10305141618,141618,41,44,34
Santa Iria da Ribeira de Santarém,10305141619,141619,40,50,49
Santarém (São Nicolau),10305141620,141620,29,39,23
Santarém (São Salvador),10305141621,141621,28,40,29
São Vicente do Paul,10305141622,141622,150,184,127
Tremês,10305141623,141623,102,97,84
Vale de Figueira,10305141624,141624,57,65,51
Vale de Santarém,10305141625,141625,59,70,67
Vaqueiros,10305141626,141626,11,14,7
Várzea,10305141627,141627,74,89,55
Gançaria,10305141628,141628,32,31,51
Alentejo,104,104,16617,15647,12370
Alentejo Litoral,10401,10401,2413,2482,2277
Alcácer do Sal,104011501,011501,418,449,370
Alcácer do Sal (Santa Maria do Castelo),10401150101,150101,105,103,146
Santa Susana,10401150102,150102,44,52,32
Alcácer do Sal (Santiago),10401150103,150103,79,89,82
Torrão,10401150104,150104,143,133,96
São Martinho,10401150105,150105,3,4,14
Comporta,10401150106,150106,44,68,0
Grândola,104011505,011505,495,477,563
Azinheira Barros e São Mamede do Sádão,10401150501,150501,53,44,38
Grândola,10401150502,150502,270,271,293
Melides,10401150503,150503,134,113,182
Santa Margarida da Serra,10401150504,150504,13,12,25
Carvalhal,10401150505,150505,25,37,25
Odemira,104010211,010211,739,647,583
Colos,10401021101,021101,51,45,31
Relíquias,10401021102,021102,37,32,17
Sabóia,10401021103,021103,55,42,61
Santa Clara-a-Velha,10401021104,021104,21,14,44
Odemira (Santa Maria),10401021105,021105,11,20,22
São Luís,10401021106,021106,62,55,54
São Martinho das Amoreiras,10401021107,021107,44,24,12
Odemira (São Salvador),10401021108,021108,27,106,125
São Teotónio,10401021109,021109,175,140,142
Vale de Santiago,10401021110,021110,29,26,32
Vila Nova de Milfontes,10401021111,021111,60,48,25
Pereiras-Gare,10401021112,021112,16,18,12
Bicos,10401021113,021113,24,27,6
Zambujeira do Mar,10401021114,021114,21,28,0
Luzianes-Gare,10401021115,021115,20,22,0
Boavista dos Pinheiros,10401021116,021116,17,0,0
Longueira/Almograve,10401021117,021117,69,0,0
Santiago do Cacém,104011509,011509,645,796,676
Abela,10401150901,150901,55,66,50
Alvalade,10401150902,150902,77,103,118
Cercal,10401150903,150903,106,99,91
Ermidas-Sado,10401150904,150904,38,27,28
Santa Cruz,10401150905,150905,51,61,32
Santiago do Cacém,10401150906,150906,107,161,129
Santo André,10401150907,150907,78,136,109
São Bartolomeu da Serra,10401150908,150908,26,31,16
São Domingos,10401150909,150909,36,43,88
São Francisco da Serra,10401150910,150910,24,32,15
Vale de Água,10401150911,150911,47,37,0
Sines,104011513,011513,116,113,85
Sines,10401151301,151301,72,64,47
Porto Covo,10401151302,151302,44,49,38
Alto Alentejo,10402,10402,4725,4735,2889
Alter do Chão,104021201,021201,155,136,150
Alter do Chão,10402120101,120101,77,66,68
Chancelaria,10402120102,120102,31,23,24
Seda,10402120103,120103,37,33,49
Cunheira,10402120104,120104,10,14,9
Arronches,104021202,021202,180,195,93
Assunção,10402120201,120201,83,80,54
Esperança,10402120202,120202,60,84,27
Mosteiros,10402120203,120203,37,31,12
Avis,104021203,021203,198,208,162
Alcôrrego,10402120301,120301,23,12,7
Aldeia Velha,10402120302,120302,30,22,22
Avis,10402120303,120303,35,49,31
Benavila,10402120304,120304,32,39,31
Ervedal,10402120305,120305,21,33,26
Figueira e Barros,10402120306,120306,26,26,19
Maranhão,10402120307,120307,9,11,13
Valongo,10402120308,120308,22,16,13
Campo Maior,104021204,021204,264,262,223
Nossa Senhora da Expectação,10402120401,120401,149,167,134
Nossa Senhora da Graça dos Degolados,10402120402,120402,18,19,16
São João Baptista,10402120403,120403,97,76,73
Castelo de Vide,104021205,021205,170,176,101
Nossa Senhora da Graça de Póvoa e Meadas,10402120501,120501,33,40,22
Santa Maria da Devesa,10402120502,120502,56,54,32
Santiago Maior,10402120503,120503,40,40,22
São João Baptista,10402120504,120504,41,42,25
Crato,104021206,021206,222,206,126
Aldeia da Mata,10402120601,120601,23,21,14
Crato e Mártires,10402120602,120602,64,58,49
Flor da Rosa,10402120603,120603,10,15,10
Gáfete,10402120604,120604,65,52,23
Monte da Pedra,10402120605,120605,32,26,14
Vale do Peso,10402120606,120606,28,34,16
Elvas,104021207,021207,408,397,365
"Ajuda, Salvador e Santo Ildefonso",10402120701,120701,47,45,50
Alcáçova,10402120702,120702,18,23,16
Assunção,10402120703,120703,22,11,15
Barbacena,10402120704,120704,21,17,15
Caia e São Pedro,10402120705,120705,79,88,98
Santa Eulália,10402120706,120706,20,25,18
São Brás e São Lourenço,10402120707,120707,86,79,70
São Vicente e Ventosa,10402120708,120708,35,37,34
Terrugem,10402120709,120709,32,24,20
Vila Boim,10402120710,120710,28,29,14
Vila Fernando,10402120711,120711,20,19,15
Fronteira,104021208,021208,133,119,106
Cabeço de Vide,10402120801,120801,36,28,18
Fronteira,10402120802,120802,79,71,67
São Saturnino,10402120803,120803,18,20,21
Gavião,104021209,021209,328,351,157
Atalaia,10402120901,120901,24,16,10
Belver,10402120902,120902,153,174,50
Comenda,10402120903,120903,56,47,23
Gavião,10402120904,120904,42,53,41
Margem,10402120905,120905,53,61,33
Marvão,104021210,021210,172,181,114
Beirã,10402121001,121001,25,26,25
Santa Maria de Marvão,10402121002,121002,7,13,6
Santo António das Areias,10402121003,121003,27,39,17
São Salvador da Aramenha,10402121004,121004,113,103,66
Monforte,104021211,021211,122,108,95
Assumar,10402121101,121101,18,20,18
Monforte,10402121102,121102,62,49,47
Santo Aleixo,10402121103,121103,22,19,16
Vaiamonte,10402121104,121104,20,20,14
Mora,104020707,020707,199,374,225
Brotas,10402070701,070701,14,44,12
Cabeção,10402070702,070702,46,68,40
Mora,10402070703,070703,71,168,89
Pavia,10402070704,070704,68,94,84
Nisa,104021212,021212,443,425,230
Alpalhão,10402121201,121201,46,47,41
Amieira do Tejo,10402121202,121202,48,24,18
Arez,10402121203,121203,41,23,12
Espírito Santo,10402121204,121204,52,81,44
Montalvão,10402121205,121205,65,43,26
Nossa Senhora da Graça,10402121206,121206,12,37,21
Santana,10402121207,121207,40,42,15
São Matias,10402121208,121208,33,30,17
São Simão,10402121209,121209,23,12,2
Tolosa,10402121210,121210,83,86,34
Ponte de Sor,104021213,021213,834,710,336
Galveias,10402121301,121301,47,40,11
Montargil,10402121302,121302,178,140,78
Ponte de Sor,10402121303,121303,279,227,153
Foros de Arrão,10402121304,121304,61,66,28
Longomel,10402121305,121305,108,110,40
Vale de Açor,10402121306,121306,54,54,26
Tramaga,10402121307,121307,107,73,0
Portalegre,104021214,021214,897,887,406
Alagoa,10402121401,121401,24,22,18
Alegrete,10402121402,121402,223,142,64
Carreiras,10402121403,121403,38,64,23
Fortios,10402121404,121404,82,70,55
Reguengo,10402121405,121405,84,77,39
Ribeira de Nisa,10402121406,121406,116,123,36
São Julião,10402121407,121407,82,63,24
São Lourenço,10402121408,121408,87,89,31
Sé,10402121409,121409,79,91,37
Urra,10402121410,121410,82,146,79
Alentejo Central,10403,10403,4439,4007,3217
Alandroal,104030701,030701,339,259,196
Alandroal (Nossa Senhora da Conceição),10403070101,070101,68,65,45
Juromenha (Nossa Senhora do Loreto),10403070102,070102,15,13,19
Santiago Maior,10403070103,070103,141,90,61
Capelins (Santo António),10403070104,070104,56,42,37
Terena (São Pedro),10403070105,070105,45,31,21
São Brás dos Matos (Mina do Bugalho),10403070106,070106,14,18,13
Arraiolos,104030702,030702,256,243,220
Arraiolos,10403070201,070201,56,56,41
Igrejinha,10403070202,070202,34,27,22
Santa Justa,10403070203,070203,8,5,8
São Gregório,10403070204,070204,36,32,31
Gafanhoeira (São Pedro),10403070205,070205,16,20,19
Vimieiro,10403070206,070206,96,93,91
Sabugueiro,10403070207,070207,10,10,8
Borba,104030703,030703,207,197,132
Borba (Matriz),10403070301,070301,104,96,61
Orada,10403070302,070302,45,36,23
Rio de Moinhos,10403070303,070303,58,65,48
Borba (São Bartolomeu),10403070304,070304,0,0,0
Estremoz,104030704,030704,499,470,348
Arcos,10403070401,070401,65,56,41
Glória,10403070402,070402,43,46,28
Estremoz (Santa Maria),10403070403,070403,130,133,83
Évora Monte (Santa Maria),10403070404,070404,43,37,28
Santa Vitória do Ameixial,10403070405,070405,36,32,28
Estremoz (Santo André),10403070406,070406,2,2,0
Santo Estêvão,10403070407,070407,24,26,19
São Bento do Ameixial,10403070408,070408,41,34,24
São Bento de Ana Loura,10403070409,070409,9,6,12
São Bento do Cortiço,10403070410,070410,44,37,27
São Domingos de Ana Loura,10403070411,070411,19,17,15
São Lourenço de Mamporcão,10403070412,070412,14,16,13
Veiros,10403070413,070413,29,28,30
Évora,104030705,030705,603,575,477
Nossa Senhora da Boa Fé,10403070501,070501,15,12,3
Nossa Senhora da Graça do Divor,10403070502,070502,27,23,17
Nossa Senhora de Machede,10403070503,070503,63,52,45
Nossa Senhora da Torega,10403070504,070504,24,34,21
Évora (Santo Antão),10403070505,070505,0,0,0
São Bento do Mato,10403070506,070506,24,25,15
Évora (São Mamede),10403070507,070507,0,0,0
São Manços,10403070508,070508,50,52,57
São Miguel de Machede,10403070509,070509,48,45,21
Évora (São Pedro),10403070510,070510,0,0,0
São Vicente do Pigeiro,10403070511,070511,65,51,56
Évora (Sé),10403070512,070512,0,0,164
Torre de Coelheiros,10403070513,070513,54,53,28
São Sebastião da Giesteira,10403070514,070514,21,19,6
Canaviais,10403070515,070515,56,62,37
Nossa Senhora de Guadalupe,10403070516,070516,11,14,7
Bacelo,10403070517,070517,54,54,0
Horta das Figueiras,10403070518,070518,16,15,0
Malagueira,10403070519,070519,24,17,0
Sé e São Pedro,10403070520,070520,0,9,0
Senhora da Saúde,10403070521,070521,51,38,0
Montemor-o-Novo,104030706,030706,558,471,372
Cabrela,10403070601,070601,48,35,34
Lavre,10403070602,070602,42,33,26
Nossa Senhora do Bispo,10403070603,070603,94,91,83
Nossa Senhora da Vila,10403070604,070604,150,137,84
Santiago do Escoural,10403070605,070605,54,48,38
São Cristovão,10403070606,070606,47,36,31
Ciborro,10403070607,070607,16,9,15
Cortiçadas,10403070608,070608,32,20,23
Silveiras,10403070609,070609,47,33,15
Foros de Vale de Figueira,10403070610,070610,28,29,23
Mourão,104030708,030708,154,152,118
Granja,10403070801,070801,46,51,38
Luz,10403070802,070802,23,25,17
Mourão,10403070803,070803,85,76,63
Portel,104030709,030709,294,219,174
Alqueva,10403070901,070901,21,15,11
Amieira,10403070902,070902,17,15,9
Monte do Trigo,10403070903,070903,47,42,33
Oriola,10403070904,070904,22,18,11
Portel,10403070905,070905,96,62,57
Santana,10403070906,070906,43,40,35
São Bartolomeu do Outeiro,10403070907,070907,27,17,13
Vera Cruz,10403070908,070908,21,10,5
Redondo,104030710,030710,341,281,201
Montoito,10403071001,071001,63,62,70
Redondo,10403071002,071002,278,219,131
Reguengos de Monsaraz,104030711,030711,513,512,344
Campo,10403071101,071101,32,61,47
Corval,10403071102,071102,133,116,77
Monsaraz,10403071103,071103,87,83,48
Reguengos de Monsaraz,10403071104,071104,243,228,160
Campinho,10403071105,071105,18,24,12
Sousel,104031215,031215,176,188,208
Cano,10403121501,121501,36,42,52
Casa Branca,10403121502,121502,47,59,50
Santo Amaro,10403121503,121503,22,18,24
Sousel,10403121504,121504,71,69,82
Vendas Novas,104030712,030712,137,152,220
Vendas Novas,10403071201,071201,123,138,207
Landeira,10403071202,071202,14,14,13
Viana do Alentejo,104030713,030713,229,192,136
