Admin_name,Full_id,Admin_id,2009,1999,1989
São Sebastião da Pedreira,10302110650,110650,0,0,0
São Vicente de Fora,10302110651,110651,0,0,0
Sé,10302110652,110652,0,0,0
Socorro,10302110653,110653,0,0,0
Loures,103021107,21107,1233,1491,2459
Apelação,10302110701,110701,2,13,37
Bucelas,10302110702,110702,114,169,304
Camarate,10302110703,110703,4,15,30
Caneças,10302110704,110704,0,0,67
Fanhões,10302110705,110705,23,53,177
Frielas,10302110706,110706,49,57,96
Loures,10302110707,110707,387,645,740
Lousa,10302110708,110708,181,123,261
Moscavide,10302110709,110709,0,0,11
Odivelas (Lumiar e Carnide),10302110710,110710,0,0,54
Póvoa de Santo Adrião,10302110711,110711,0,0,30
Sacavém,10302110712,110712,0,0,0
Santa Iria de Azoia,10302110713,110713,0,0,12
Santo Antão do Tojal,10302110714,110714,107,255,475
São João da Talha,10302110715,110715,2,11,8
São Julião do Tojal,10302110716,110716,363,46,97
Unhos,10302110717,110717,0,103,50
Pontinha,10302110718,110718,0,0,0
Portela,10302110719,110719,3,0,0
Ramada,10302110721,110721,0,0,0
Famões,10302110720,110720,0,0,0
Bobadela,10302110722,110722,0,0,0
Prior Velho,10302110723,110723,0,0,0
Santo António dos Cavaleiros,10302110724,110724,0,0,0
Olival Basto,10302110725,110725,0,0,0
Odivelas,103021116,21116,19,119,0
Caneças,10302111601,111601,0,31,0
Famões,10302111602,111602,0,3,0
Odivelas,10302111603,111603,0,7,0
Olival Basto,10302111604,111604,0,13,0
Pontinha,10302111605,111605,0,0,0
Póvoa de Santo Adrião,10302111606,111606,0,3,0
Ramada,10302111607,111607,0,3,0
Oeiras,103021110,21110,1,68,32
Barcarena,10302111002,111002,0,1,16
Carnaxide,10302111003,111003,0,0,1
Oeiras e São Julião da Barra,10302111004,111004,0,6,8
Paço de Arcos,10302111005,111005,0,0,6
Algés,10302111006,111006,0,0,0
Cruz Quebrada-Dafundo,10302111007,111007,0,0,0
Linda-a-Velha,10302111008,111008,0,0,0
Porto Salvo,10302111009,111009,0,11,0
Queijas,10302111010,111010,0,0,0
Caxias,10302111011,111011,0,0,0
Sintra,103021111,21111,824,1818,1503
Agualva-Cacém,10302111101,111101,0,4,16
Algueirão-Mem Martins,10302111102,111102,25,49,28
Almargem do Bispo,10302111103,111103,355,715,641
Belas,10302111104,111104,7,21,30
Colares,10302111105,111105,45,236,196
Montelavar,10302111106,111106,37,22,52
Queluz,10302111107,111107,0,0,22
Rio de Mouro,10302111108,111108,13,90,15
Sintra (Santa Maria e São Miguel),10302111109,111109,1,68,17
São João das Lampas,10302111110,111110,260,381,319
Sintra (São Martinho),10302111111,111111,40,76,98
Sintra (São Pedro de Penaferrim),10302111112,111112,9,54,39
Terrugem,10302111113,111113,20,55,19
Pêro Pinheiro,10302111114,111114,9,17,12
Casal de Cambra,10302111115,111115,0,0,0
Massamá,10302111116,111116,0,0,0
Monte Abraão,10302111117,111117,0,0,0
Agualva,10302111118,111118,2,0,0
Cacém,10302111119,111119,2,0,0
Mira-Sintra,10302111120,111120,0,0,0
São Marcos,10302111121,111121,0,0,0
Vila Franca de Xira,103021114,21114,8002,5520,6577
Alhandra,10302111401,111401,0,0,11
Alverca do Ribatejo,10302111402,111402,16,60,271
Cachoeiras,10302111403,111403,4,139,406
Calhandriz,10302111404,111404,6,14,102
Castanheira do Ribatejo,10302111405,111405,168,272,517
Póvoa de Santa Iria,10302111406,111406,1,0,0
São João dos Montes,10302111407,111407,63,35,241
Vialonga,10302111408,111408,7,199,407
Vila Franca de Xira,10302111409,111409,7737,4788,4614
Sobralinho,10302111410,111410,0,6,3
Forte da Casa,10302111411,111411,0,0,0
Península de Setúbal,10303,10303,15827,21925,21813
Alcochete,103031502,31502,1032,1618,1225
Alcochete,10303150201,150201,842,1355,1022
Samouco,10303150202,150202,16,45,58
São Francisco,10303150203,150203,173,218,145
Almada,103031503,31503,264,332,428
Almada,10303150301,150301,0,0,0
Caparica,10303150302,150302,22,50,84
Costa da Caparica,10303150303,150303,212,193,255
Cova da Piedade,10303150304,150304,4,0,7
Trafaria,10303150305,150305,10,52,23
Cacilhas,10303150306,150306,0,0,0
Pragal,10303150307,150307,2,11,9
Sobreda,10303150308,150308,8,12,15
Charneca de Caparica,10303150309,150309,6,11,12
Laranjeiro,10303150310,150310,0,0,20
Feijó,10303150311,150311,0,0,0
Barreiro,103031504,31504,47,133,409
Barreiro,10303150401,150401,4,0,0
Lavradio,10303150402,150402,0,0,0
Palhais,10303150403,150403,11,14,19
Santo André,10303150404,150404,11,11,28
Verderena,10303150405,150405,0,0,0
Alto do Seixalinho,10303150406,150406,0,0,0
Santo António da Charneca,10303150407,150407,20,74,247
Coina,10303150408,150408,1,23,99
Moita,103031506,31506,551,1818,1482
Alhos Vedros,10303150601,150601,147,279,360
Baixa da Banheira,10303150602,150602,3,0,1
Moita,10303150603,150603,369,1420,1072
Gaio-Rosário,10303150604,150604,11,11,11
Sarilhos Pequenos,10303150605,150605,21,87,14
Vale da Amoreira,10303150606,150606,0,0,24
Montijo,103031507,31507,3775,6169,5868
Canha,10303150701,150701,1809,2191,1672
Montijo,10303150702,150702,212,266,785
Santo Isidro de Pegões,10303150703,150703,931,1851,1306
Sarilhos Grandes,10303150704,150704,135,511,451
Alto-Estanqueiro-Jardia,10303150705,150705,287,313,562
Pegões,10303150706,150706,280,901,965
Atalaia,10303150707,150707,120,132,127
Afonsoeiro,10303150708,150708,0,0,0
Palmela,103031508,31508,9037,9899,9203
Marateca,10303150801,150801,2430,2154,1917
Palmela,10303150802,150802,1942,1745,2327
Pinhal Novo,10303150803,150803,615,1982,1664
Quinta do Anjo,10303150804,150804,539,1013,775
Poceirão,10303150805,150805,3511,3005,2520
Seixal,103031510,31510,54,106,248
Aldeia de Paio Pires,10303151001,151001,2,19,45
Amora,10303151002,151002,24,11,53
Arrentela,10303151003,151003,2,26,77
Seixal,10303151004,151004,0,0,0
Corroios,10303151005,151005,7,26,57
Fernão Ferro,10303151006,151006,20,24,0
Sesimbra,103031511,31511,187,581,943
Sesimbra (Castelo),10303151101,151101,186,575,943
Sesimbra (Santiago),10303151102,151102,0,0,0
Quinta do Conde,10303151103,151103,0,0,0
Setúbal,103031512,31512,880,1269,2007
Setúbal (Nossa Senhora da Anunciada),10303151201,151201,16,105,256
Setúbal (Santa Maria da Graça),10303151202,151202,8,0,31
Setúbal (São Julião),10303151203,151203,18,16,48
São Lourenço,10303151204,151204,386,222,554
Setúbal (São Sebastião),10303151205,151205,84,165,284
São Simão,10303151206,151206,66,89,128
Gâmbia-Pontes-Alto da Guerra,10303151207,151207,185,471,560
Sado,10303151208,151208,117,182,146
Médio Tejo,10304,10304,7270,14815,15161
Abrantes,103041401,41401,2377,5155,5385
Aldeia do Mato,10304140101,140101,4,116,81
Alferrarede,10304140102,140102,287,614,467
Alvega,10304140103,140103,171,345,554
Bemposta,10304140104,140104,518,728,1103
Martinchel,10304140105,140105,15,191,110
Mouriscas,10304140106,140106,65,139,383
Pego,10304140107,140107,129,381,255
Rio de Moinhos,10304140108,140108,244,382,398
Rossio ao Sul do Tejo,10304140109,140109,35,63,91
São Facundo,10304140110,140110,400,304,455
Abrantes (São João),10304140111,140111,3,106,41
São Miguel do Rio Torto,10304140112,140112,91,675,526
Abrantes (São Vicente),10304140113,140113,96,564,188
Souto,10304140114,140114,3,3,48
Tramagal,10304140115,140115,251,272,255
Vale das Mós,10304140116,140116,13,143,235
Concavada,10304140117,140117,47,31,68
Fontes,10304140118,140118,2,61,91
Carvalhal,10304140119,140119,4,41,35
Alcanena,103041402,41402,258,584,259
Alcanena,10304140201,140201,35,256,42
Bugalhos,10304140202,140202,125,81,38
Espinheiro,10304140203,140203,0,41,64
Louriceira,10304140204,140204,21,28,25
Malhou,10304140205,140205,20,123,40
Minde,10304140206,140206,1,0,4
Moitas Venda,10304140207,140207,6,0,0
Monsanto,10304140208,140208,46,51,43
Serra de Santo António,10304140209,140209,0,0,0
Vila Moreira,10304140210,140210,3,0,4
Constância,103041408,41408,265,220,441
Constância,10304140801,140801,4,37,61
Montalvo,10304140802,140802,26,127,82
Santa Margarida da Coutada,10304140803,140803,234,56,298
Entroncamento,103041410,41410,138,113,96
Entroncamento,10304141001,141001,132,113,96
Nossa Senhora de Fátima,10304141002,141002,6,0,0
Ferreira do Zêzere,103041411,41411,227,1224,1395
Águas Belas,10304141101,141101,27,146,114
Areias,10304141102,141102,41,147,434
Beco,10304141103,141103,36,280,220
Chãos,10304141104,141104,2,23,79
Dornes,10304141105,141105,54,239,157
Ferreira do Zêzere,10304141106,141106,20,66,123
Igreja Nova do Sobral,10304141107,141107,6,39,110
Paio Mendes,10304141108,141108,20,155,69
Pias,10304141109,141109,22,128,89
Ourém,103041421,41421,497,2094,2692
Alburitel,10304142101,142101,2,83,18
Atouguia,10304142102,142102,11,37,71
Casal dos Bernardos,10304142103,142103,36,88,103
Caxarias,10304142104,142104,46,201,130
Espite,10304142105,142105,7,89,99
Fátima,10304142106,142106,0,40,18
Formigais,10304142107,142107,2,50,51
Freixianda,10304142108,142108,45,339,737
Gondemaria,10304142109,142109,5,39,58
Olival,10304142110,142110,65,219,206
Nossa Senhora das Misericórdias,10304142111,142111,23,161,121
Rio de Couros,10304142112,142112,71,168,355
Seiça,10304142113,142113,52,138,241
Urqueira,10304142114,142114,33,76,155
Nossa Senhora da Piedade,10304142115,142115,38,171,164
Matas,10304142116,142116,22,58,111
Cercal,10304142117,142117,9,44,53
Ribeira do Fárrio,10304142118,142118,30,93,0
Sardoal,103041417,41417,96,643,565
Alcaravela,10304141701,141701,2,152,141
Santiago de Montalegre,10304141702,141702,3,64,83
Sardoal,10304141703,141703,68,375,281
Valhascos,10304141704,141704,23,52,60
Tomar,103041418,41418,1140,1556,1832
Alviobeira,10304141801,141801,4,63,54
Asseiceira,10304141802,141802,77,136,150
Beselga,10304141803,141803,2,24,36
Carregueiros,10304141804,141804,3,16,19
Casais,10304141805,141805,85,163,259
Junceira,10304141806,141806,36,25,31
Madalena,10304141807,141807,281,296,194
Olalhas,10304141808,141808,36,44,142
Paialvo,10304141809,141809,123,112,129
Pedreira,10304141810,141810,39,5,16
Santa Maria dos Olivais,10304141811,141811,46,360,219
Tomar (São João Baptista),10304141812,141812,117,72,124
São Pedro de Tomar,10304141813,141813,241,166,237
Sabacheira,10304141814,141814,6,25,56
Serra,10304141815,141815,38,19,86
Além da Ribeira,10304141816,141816,5,30,81
Torres Novas,103041419,41419,2074,3038,2229
Alcorochel,10304141901,141901,94,60,52
Assentiz,10304141902,141902,22,61,231
Brogueira,10304141903,141903,443,275,286
Chancelaria,10304141904,141904,103,166,330
Lapas,10304141905,141905,25,136,25
Olaia,10304141906,141906,256,170,68
Paço,10304141907,141907,7,61,90
Parceiros de Igreja,10304141908,141908,31,10,24
Pedrógão,10304141909,141909,47,94,93
Riachos,10304141910,141910,608,1056,663
Ribeira Branca,10304141911,141911,16,103,12
Torres Novas (Salvador),10304141912,141912,47,112,22
Torres Novas (Santa Maria),10304141913,141913,260,365,197
Torres Novas (Santiago),10304141914,141914,52,223,95
Torres Novas (São Pedro),10304141915,141915,43,80,30
Zibreira,10304141916,141916,16,67,12
Meia Via,10304141917,141917,7,0,0
Vila Nova da Barquinha,103041420,41420,200,190,267
Atalaia,10304142001,142001,30,68,120
Praia do Ribatejo,10304142002,142002,14,29,78
Tancos,10304142003,142003,1,24,18
Vila Nova da Barquinha,10304142004,142004,97,33,30
Moita do Norte,10304142005,142005,57,35,21
Lezíria do Tejo,10305,10305,60568,85979,77253
Almeirim,103051403,51403,5166,5004,5099
Almeirim,10305140301,140301,2482,1501,2595
Benfica do Ribatejo,10305140302,140302,1237,1679,833
Fazendas de Almeirim,10305140303,140303,941,1412,1191
Raposa,10305140304,140304,506,413,479
Alpiarça,103051404,51404,3162,4668,3935
Alpiarça,10305140401,140401,3162,4668,3935
Azambuja,103051103,51103,3668,4797,3748
Alcoentre,10305110301,110301,47,312,214
Aveiras de Baixo,10305110302,110302,227,259,251
Aveiras de Cima,10305110303,110303,44,328,158
Azambuja,10305110304,110304,2675,2881,2718
Manique do Intendente,10305110305,110305,117,210,155
Vale do Paraíso,10305110306,110306,26,42,57
Vila Nova da Rainha,10305110307,110307,486,704,83
Vila Nova de São Pedro,10305110308,110308,11,41,71
Maçussa,10305110309,110309,35,20,42
Benavente,103051405,51405,10275,21641,18885
Benavente,10305140501,140501,4677,4250,4460
Samora Correia,10305140502,140502,4409,15651,11316
Santo Estêvão,10305140503,140503,870,1330,2411
Barrosa,10305140504,140504,319,410,698
Cartaxo,103051406,51406,4196,4127,3752
Cartaxo,10305140601,140601,145,251,313
Ereira,10305140602,140602,15,70,48
Lapa,10305140603,140603,7,52,108
Pontével,10305140604,140604,213,470,654
Valada,10305140605,140605,2747,2294,1877
Vale da Pinta,10305140606,140606,12,81,72
Vila Chã de Ourique,10305140607,140607,955,701,548
Vale da Pedra,10305140608,140608,103,208,132
Chamusca,103051407,51407,5891,7550,8306
Chamusca,10305140701,140701,1065,1329,1505
Chouto,10305140702,140702,997,1377,1758
Pinheiro Grande,10305140703,140703,435,613,731
Ulme,10305140704,140704,574,1005,896
Vale de Cavalos,10305140705,140705,1371,1257,1248
Parreira,10305140706,140706,804,1463,1369
Carregueira,10305140707,140707,644,505,799
Coruche,103051409,51409,10946,15142,11515
Coruche,10305140901,140901,3664,4215,3149
Couço,10305140902,140902,2489,3865,2495
São José da Lamarosa,10305140903,140903,746,1186,1656
Fajarda,10305140904,140904,1379,1475,1024
Branca,10305140905,140905,594,1554,1091
Erra,10305140906,140906,343,534,565
Biscainho,10305140907,140907,1375,1565,1183
Santana do Mato,10305140908,140908,355,748,353
Golegã,103051412,51412,4928,4409,4852
Azinhaga,10305141201,141201,2236,1871,1976
Golegã,10305141202,141202,2692,2537,2875
Rio Maior,103051414,51414,1617,1972,1831
Alcobertas,10305141401,141401,51,75,71
Arrouquelas,10305141402,141402,116,127,77
Arruda dos Pisões,10305141403,141403,91,52,79
Azambujeira,10305141404,141404,198,68,110
Fráguas,10305141405,141405,186,225,161
Marmeleira,10305141406,141406,18,11,63
Outeiro da Cortiçada,10305141407,141407,172,237,215
Rio Maior,10305141408,141408,237,456,535
São João da Ribeira,10305141409,141409,290,113,201
Asseiceira,10305141410,141410,155,77,89
São Sebastião,10305141411,141411,13,68,52
Ribeira de São João,10305141412,141412,3,313,102
Malaqueijo,10305141413,141413,67,49,75
Assentiz,10305141414,141414,19,102,0
Salvaterra de Magos,103051415,51415,4853,6319,6344
Glória do Ribatejo,10305141501,141501,35,105,212
Marinhais,10305141502,141502,316,1229,933
Muge,10305141503,141503,1385,1219,975
Salvaterra de Magos,10305141504,141504,1642,2401,2695
Foros de Salvaterra,10305141505,141505,1423,1185,1331
Granho,10305141506,141506,53,180,198
Santarém,103051416,51416,5868,10350,8987
Abitureiras,10305141601,141601,129,263,140
Abrã,10305141602,141602,3,13,59
Achete,10305141603,141603,354,988,453
Alcanede,10305141604,141604,118,365,638
Alcanhões,10305141605,141605,151,272,434
Almoster,10305141606,141606,245,264,243
Amiais de Baixo,10305141607,141607,0,0,213
Arneiro das Milhariças,10305141608,141608,2,24,177
Azoia de Baixo,10305141609,141609,53,207,60
Azoia de Cima,10305141610,141610,29,38,102
Casével,10305141611,141611,211,635,516
Santarém (Marvila),10305141612,141612,264,358,592
Moçarria,10305141613,141613,138,111,123
Pernes,10305141614,141614,47,129,294
Pombalinho,10305141615,141615,558,426,647
Póvoa da Isenta,10305141616,141616,272,102,142
Póvoa de Santarém,10305141617,141617,104,101,95
Romeira,10305141618,141618,40,114,183
Santa Iria da Ribeira de Santarém,10305141619,141619,499,275,273
Santarém (São Nicolau),10305141620,141620,366,321,129
Santarém (São Salvador),10305141621,141621,132,166,126
São Vicente do Paul,10305141622,141622,1338,1561,1142
Tremês,10305141623,141623,44,107,106
Vale de Figueira,10305141624,141624,438,1196,987
Vale de Santarém,10305141625,141625,192,481,488
Vaqueiros,10305141626,141626,4,18,30
Várzea,10305141627,141627,128,1737,371
Gançaria,10305141628,141628,10,80,225
Alentejo,104,104,155123,163983,112767
Alentejo Litoral,10401,10401,26961,40290,30572
Alcácer do Sal,104011501,11501,7562,10322,8407
Alcácer do Sal (Santa Maria do Castelo),10401150101,150101,3108,3361,4056
Santa Susana,10401150102,150102,196,462,421
Alcácer do Sal (Santiago),10401150103,150103,2151,2198,2177
Torrão,10401150104,150104,1291,3235,1514
São Martinho,10401150105,150105,12,16,239
Comporta,10401150106,150106,805,1052,0
Grândola,104011505,11505,1653,3800,3651
Azinheira Barros e São Mamede do Sádão,10401150501,150501,574,776,416
Grândola,10401150502,150502,538,1826,1863
Melides,10401150503,150503,235,723,812
Santa Margarida da Serra,10401150504,150504,5,106,47
Carvalhal,10401150505,150505,299,370,513
Odemira,104010211,10211,10820,15257,11648
Colos,10401021101,21101,425,426,69
Relíquias,10401021102,21102,101,263,94
Sabóia,10401021103,21103,263,478,466
Santa Clara-a-Velha,10401021104,21104,33,87,100
Odemira (Santa Maria),10401021105,21105,49,124,128
São Luís,10401021106,21106,279,178,88
São Martinho das Amoreiras,10401021107,21107,15,88,56
Odemira (São Salvador),10401021108,21108,70,5407,4302
São Teotónio,10401021109,21109,4662,4690,5533
Vale de Santiago,10401021110,21110,104,303,475
Vila Nova de Milfontes,10401021111,21111,136,187,161
Pereiras-Gare,10401021112,21112,14,62,63
Bicos,10401021113,21113,479,790,113
Zambujeira do Mar,10401021114,21114,617,2135,0
Luzianes-Gare,10401021115,21115,10,38,0
Boavista dos Pinheiros,10401021116,21116,316,0,0
Longueira/Almograve,10401021117,21117,3246,0,0
Santiago do Cacém,104011509,11509,6662,10100,6588
Abela,10401150901,150901,89,443,282
Alvalade,10401150902,150902,4492,4876,3353
Cercal,10401150903,150903,40,420,322
Ermidas-Sado,10401150904,150904,858,568,271
Santa Cruz,10401150905,150905,65,258,85
Santiago do Cacém,10401150906,150906,180,1340,841
Santo André,10401150907,150907,250,962,703
São Bartolomeu da Serra,10401150908,150908,10,278,36
São Domingos,10401150909,150909,595,783,627
São Francisco da Serra,10401150910,150910,9,65,69
Vale de Água,10401150911,150911,75,105,0
Sines,104011513,11513,264,810,278
Sines,10401151301,151301,115,341,122
Porto Covo,10401151302,151302,149,469,156
Alto Alentejo,10402,10402,31585,41669,40740
Alter do Chão,104021201,21201,981,1527,969
Alter do Chão,10402120101,120101,30,354,207
Chancelaria,10402120102,120102,145,117,109
Seda,10402120103,120103,805,692,626
Cunheira,10402120104,120104,1,365,27
Arronches,104021202,21202,447,872,983
Assunção,10402120201,120201,342,721,794
Esperança,10402120202,120202,79,85,131
Mosteiros,10402120203,120203,26,66,59
Avis,104021203,21203,6344,4774,3500
Alcôrrego,10402120301,120301,251,254,140
Aldeia Velha,10402120302,120302,92,320,201
Avis,10402120303,120303,2647,1227,379
Benavila,10402120304,120304,877,793,752
Ervedal,10402120305,120305,1175,958,97
Figueira e Barros,10402120306,120306,309,274,187
Maranhão,10402120307,120307,769,636,1367
Valongo,10402120308,120308,224,312,376
Campo Maior,104021204,21204,4152,6195,3369
Nossa Senhora da Expectação,10402120401,120401,2978,4367,2013
Nossa Senhora da Graça dos Degolados,10402120402,120402,174,162,158
São João Baptista,10402120403,120403,999,1667,1199
Castelo de Vide,104021205,21205,163,493,672
Nossa Senhora da Graça de Póvoa e Meadas,10402120501,120501,30,50,50
Santa Maria da Devesa,10402120502,120502,63,75,282
Santiago Maior,10402120503,120503,16,54,133
São João Baptista,10402120504,120504,54,314,207
Crato,104021206,21206,268,1099,1175
Aldeia da Mata,10402120601,120601,3,60,56
Crato e Mártires,10402120602,120602,127,215,400
Flor da Rosa,10402120603,120603,0,0,94
Gáfete,10402120604,120604,0,493,463
Monte da Pedra,10402120605,120605,47,232,47
Vale do Peso,10402120606,120606,92,98,114
Elvas,104021207,21207,7712,8567,7547
"Ajuda, Salvador e Santo Ildefonso",10402120701,120701,2430,1241,1410
Alcáçova,10402120702,120702,111,348,89
Assunção,10402120703,120703,83,166,158
Barbacena,10402120704,120704,146,34,67
Caia e São Pedro,10402120705,120705,3493,4445,3211
Santa Eulália,10402120706,120706,0,136,163
São Brás e São Lourenço,10402120707,120707,290,857,457
São Vicente e Ventosa,10402120708,120708,550,493,1516
Terrugem,10402120709,120709,273,421,170
Vila Boim,10402120710,120710,109,55,118
Vila Fernando,10402120711,120711,227,372,187
Fronteira,104021208,21208,2436,2340,1428
Cabeço de Vide,10402120801,120801,243,435,79
Fronteira,10402120802,120802,1761,1578,1220
São Saturnino,10402120803,120803,432,327,129
Gavião,104021209,21209,437,1698,2009
Atalaia,10402120901,120901,7,55,82
Belver,10402120902,120902,41,131,461
Comenda,10402120903,120903,285,216,454
Gavião,10402120904,120904,43,985,521
Margem,10402120905,120905,61,312,491
Marvão,104021210,21210,155,684,847
Beirã,10402121001,121001,101,22,38
Santa Maria de Marvão,10402121002,121002,0,18,106
Santo António das Areias,10402121003,121003,0,182,74
São Salvador da Aramenha,10402121004,121004,54,462,629
Monforte,104021211,21211,1710,2353,1768
Assumar,10402121101,121101,15,127,13
Monforte,10402121102,121102,922,1200,1258
Santo Aleixo,10402121103,121103,533,814,440
Vaiamonte,10402121104,121104,241,213,58
Mora,104020707,20707,1968,2612,3354
Brotas,10402070701,70701,86,173,265
Cabeção,10402070702,70702,381,535,517
Mora,10402070703,70703,847,1125,1336
Pavia,10402070704,70704,653,779,1236
Nisa,104021212,21212,205,610,2293
Alpalhão,10402121201,121201,13,9,185
Amieira do Tejo,10402121202,121202,21,164,177
Arez,10402121203,121203,104,3,97
Espírito Santo,10402121204,121204,0,36,670
Montalvão,10402121205,121205,15,16,553
Nossa Senhora da Graça,10402121206,121206,0,80,284
Santana,10402121207,121207,39,45,31
São Matias,10402121208,121208,6,11,51
São Simão,10402121209,121209,1,16,29
Tolosa,10402121210,121210,5,231,215
Ponte de Sor,104021213,21213,4057,5042,7366
Galveias,10402121301,121301,382,259,352
Montargil,10402121302,121302,1074,1601,2320
Ponte de Sor,10402121303,121303,1588,1196,3271
Foros de Arrão,10402121304,121304,184,526,618
Longomel,10402121305,121305,137,370,517
Vale de Açor,10402121306,121306,320,533,286
Tramaga,10402121307,121307,371,556,0
Portalegre,104021214,21214,549,2801,3460
Alagoa,10402121401,121401,0,6,54
Alegrete,10402121402,121402,118,460,932
Carreiras,10402121403,121403,14,282,307
Fortios,10402121404,121404,48,130,430
Reguengo,10402121405,121405,107,228,233
Ribeira de Nisa,10402121406,121406,46,185,245
São Julião,10402121407,121407,122,215,298
São Lourenço,10402121408,121408,44,54,221
Sé,10402121409,121409,14,115,139
Urra,10402121410,121410,37,1127,600
Alentejo Central,10403,10403,36112,42676,25963
Alandroal,104030701,30701,2187,2524,1340
Alandroal (Nossa Senhora da Conceição),10403070101,70101,302,486,190
Juromenha (Nossa Senhora do Loreto),10403070102,70102,555,639,531
Santiago Maior,10403070103,70103,126,286,17
Capelins (Santo António),10403070104,70104,360,109,437
Terena (São Pedro),10403070105,70105,724,611,134
São Brás dos Matos (Mina do Bugalho),10403070106,70106,120,393,31
Arraiolos,104030702,30702,2626,5299,3192
Arraiolos,10403070201,70201,518,537,737
Igrejinha,10403070202,70202,634,841,519
Santa Justa,10403070203,70203,185,1559,63
São Gregório,10403070204,70204,338,767,519
Gafanhoeira (São Pedro),10403070205,70205,63,426,525
Vimieiro,10403070206,70206,830,1129,784
Sabugueiro,10403070207,70207,57,39,46
Borba,104030703,30703,859,1255,870
Borba (Matriz),10403070301,70301,264,264,314
Orada,10403070302,70302,257,112,96
Rio de Moinhos,10403070303,70303,337,878,460
Borba (São Bartolomeu),10403070304,70304,0,0,0
Estremoz,104030704,30704,2997,2518,1801
Arcos,10403070401,70401,379,305,217
Glória,10403070402,70402,180,232,199
Estremoz (Santa Maria),10403070403,70403,503,528,474
Évora Monte (Santa Maria),10403070404,70404,391,89,99
Santa Vitória do Ameixial,10403070405,70405,767,433,84
Estremoz (Santo André),10403070406,70406,21,0,0
Santo Estêvão,10403070407,70407,198,59,142
São Bento do Ameixial,10403070408,70408,186,194,149
São Bento de Ana Loura,10403070409,70409,0,366,91
São Bento do Cortiço,10403070410,70410,10,146,46
São Domingos de Ana Loura,10403070411,70411,69,27,81
São Lourenço de Mamporcão,10403070412,70412,9,68,49
Veiros,10403070413,70413,284,63,171
Évora,104030705,30705,7229,8499,4504
Nossa Senhora da Boa Fé,10403070501,70501,48,213,13
Nossa Senhora da Graça do Divor,10403070502,70502,207,266,129
Nossa Senhora de Machede,10403070503,70503,2041,1456,468
Nossa Senhora da Torega,10403070504,70504,529,815,457
Évora (Santo Antão),10403070505,70505,0,0,0
São Bento do Mato,10403070506,70506,78,108,65
Évora (São Mamede),10403070507,70507,0,0,0
São Manços,10403070508,70508,1602,1629,132
São Miguel de Machede,10403070509,70509,738,488,1144
Évora (São Pedro),10403070510,70510,0,0,0
São Vicente do Pigeiro,10403070511,70511,473,513,295
Évora (Sé),10403070512,70512,0,0,1164
Torre de Coelheiros,10403070513,70513,628,1857,193
São Sebastião da Giesteira,10403070514,70514,100,157,43
Canaviais,10403070515,70515,214,71,343
Nossa Senhora de Guadalupe,10403070516,70516,2,26,58
Bacelo,10403070517,70517,46,54,0
Horta das Figueiras,10403070518,70518,320,555,0
Malagueira,10403070519,70519,68,119,0
Sé e São Pedro,10403070520,70520,0,6,0
Senhora da Saúde,10403070521,70521,135,164,0
Montemor-o-Novo,104030706,30706,5177,6364,4290
Cabrela,10403070601,70601,743,660,427
Lavre,10403070602,70602,873,783,439
Nossa Senhora do Bispo,10403070603,70603,452,1545,1002
Nossa Senhora da Vila,10403070604,70604,1398,978,844
Santiago do Escoural,10403070605,70605,487,475,191
São Cristovão,10403070606,70606,188,929,209
Ciborro,10403070607,70607,368,454,509
Cortiçadas,10403070608,70608,275,281,460
Silveiras,10403070609,70609,237,147,76
Foros de Vale de Figueira,10403070610,70610,156,113,133
Mourão,104030708,30708,704,884,212
Granja,10403070801,70801,78,34,0
Luz,10403070802,70802,300,140,0
Mourão,10403070803,70803,326,710,109
Portel,104030709,30709,1514,3368,1362
Alqueva,10403070901,70901,194,633,6
Amieira,10403070902,70902,325,209,22
Monte do Trigo,10403070903,70903,570,1426,77
Oriola,10403070904,70904,61,429,0
Portel,10403070905,70905,143,243,585
Santana,10403070906,70906,173,320,572
São Bartolomeu do Outeiro,10403070907,70907,3,89,6
Vera Cruz,10403070908,70908,45,20,69
Redondo,104030710,30710,2982,1999,839
Montoito,10403071001,71001,1586,863,576
Redondo,10403071002,71002,1397,1135,263
Reguengos de Monsaraz,104030711,30711,2425,2116,1955
Campo,10403071101,71101,205,73,123
Corval,10403071102,71102,469,452,737
Monsaraz,10403071103,71103,212,363,295
Reguengos de Monsaraz,10403071104,71104,1477,1034,542
Campinho,10403071105,71105,63,193,258
Sousel,104031215,31215,3269,2401,1646
Cano,10403121501,121501,762,785,416
Casa Branca,10403121502,121502,1532,740,280
Santo Amaro,10403121503,121503,143,161,563
Sousel,10403121504,121504,832,715,386
Vendas Novas,104030712,30712,1536,2868,1913
Vendas Novas,10403071201,71201,1282,724,1602
Landeira,10403071202,71202,254,2143,310
Viana do Alentejo,104030713,30713,2026,2057,1182
Alcáçovas,10403071301,71301,1297,1185,599
Viana do Alentejo,10403071302,71302,701,626,528
Aguiar,10403071303,71303,28,247,55
Vila Viçosa,104030714,30714,580,527,858
Bencatel,10403071401,71401,77,10,137
Ciladas,10403071402,71402,383,338,568
Vila Viçosa (Conceição),10403071403,71403,61,127,111
Pardais,10403071404,71404,59,51,42
Vila Viçosa (São Bartolomeu),10403071405,71405,0,0,0
Baixo Alentejo,10404,10404,60465,39348,15492
